transaction_id,store_id,product_id,customer_id,quantity,total_amount,transaction_date
2547,7,30,161,2,811.72,2023-03-27
2548,7,46,38,1,469.96,2024-06-19
2549,9,12,77,4,1108.28,2024-12-13
2550,2,28,73,4,571.96,2023-12-23
2551,5,25,182,1,288.9,2024-06-24
2552,3,39,100,3,815.52,2023-09-10
2553,3,21,51,1,462.19,2023-03-09
2554,1,4,29,4,1437.84,2024-05-05
2555,6,28,162,3,428.97,2024-04-28
2556,9,31,101,4,955.28,2023-03-22
2557,3,30,173,4,1623.44,2023-02-15
2558,7,25,192,4,1155.6,2024-09-15
2559,3,13,196,2,225.28,2024-11-22
2560,4,20,107,1,294.69,2023-02-23
2561,4,6,92,4,1959.04,2024-09-29
2562,9,18,88,3,939.99,2024-12-31
2563,4,28,42,4,571.96,2024-10-10
2564,8,26,67,4,1458.56,2023-01-10
2565,2,21,118,1,462.19,2024-05-30
2566,1,4,20,1,359.46,2023-11-19
2567,8,20,38,4,1178.76,2023-12-15
2568,10,10,179,5,207.5,2024-01-14
2569,10,18,48,5,1566.65,2024-12-08
2570,7,34,65,1,80.54,2024-07-22
2571,6,2,80,1,332.25,2024-08-13
2572,10,1,59,2,332.7,2023-02-04
2573,3,16,96,2,912.06,2024-07-26
2574,4,31,12,5,1194.1,2024-12-27
2575,3,42,122,5,1250.75,2023-10-27
2576,8,13,127,2,225.28,2024-02-15
2577,2,49,3,5,791.1,2024-09-07
2578,8,41,119,4,1439.44,2023-10-20
2579,3,34,193,4,322.16,2024-08-15
2580,3,48,164,5,1893.3,2023-05-09
2581,8,4,68,3,1078.38,2024-07-30
2582,10,26,34,5,1823.2,2024-02-16
2583,4,12,118,3,831.21,2024-07-26
2584,7,38,89,2,444.58,2023-01-30
2585,3,48,52,4,1514.64,2023-08-01
2586,4,30,118,5,2029.3,2023-12-08
2587,9,7,94,5,1836.9,2024-02-14
2588,5,10,131,4,166.0,2023-03-24
2589,6,8,186,3,42.24,2024-02-04
2590,6,6,113,2,979.52,2024-11-20
2591,9,14,99,1,214.24,2023-02-26
2592,4,30,17,4,1623.44,2023-02-24
2593,10,37,149,2,258.66,2023-07-31
2594,5,7,65,1,367.38,2024-08-31
2595,5,11,55,2,90.2,2024-07-29
2596,7,13,161,5,563.2,2023-12-26
2597,9,47,28,3,644.28,2023-11-26
2598,1,7,188,5,1836.9,2023-11-01
2599,9,39,197,5,1359.2,2024-12-30
2600,1,9,196,2,91.08,2024-10-17
2601,4,42,125,3,750.45,2023-06-10
2602,1,9,79,2,91.08,2023-09-19
2603,1,24,188,2,246.02,2024-09-10
2604,6,43,186,3,796.08,2024-10-18
2605,9,25,111,3,866.7,2024-03-15
2606,8,20,9,2,589.38,2024-02-19
2607,1,35,106,2,937.58,2023-06-28
2608,7,7,92,3,1102.14,2024-08-10
2609,1,45,153,1,114.78,2024-01-27
2610,6,19,171,5,589.25,2024-08-19
2611,9,20,106,4,1178.76,2023-01-12
2612,10,9,48,5,227.7,2023-01-11
2613,1,14,179,3,642.72,2023-05-06
2614,9,25,96,1,288.9,2023-10-08
2615,2,14,76,5,1071.2,2024-07-31
2616,9,19,13,2,235.7,2024-04-16
2617,1,16,78,1,456.03,2024-08-09
2618,7,47,65,4,859.04,2023-05-23
2619,8,42,134,5,1250.75,2023-10-15
2620,7,22,174,3,376.35,2023-06-27
2621,5,10,110,5,207.5,2023-04-11
2622,7,1,69,1,166.35,2024-05-30
2623,2,27,17,4,920.44,2023-01-17
2624,10,3,8,4,1235.16,2023-07-29
2625,7,32,186,1,138.58,2024-09-25
2626,4,30,122,3,1217.58,2024-08-23
2627,8,34,135,2,161.08,2023-09-20
2628,10,24,22,2,246.02,2024-03-18
2629,5,9,80,2,91.08,2024-09-12
2630,8,18,6,1,313.33,2023-06-05
2631,3,29,115,2,728.12,2024-06-15
2632,6,33,35,2,815.22,2023-01-30
2633,2,47,43,5,1073.8,2023-02-03
2634,2,33,175,1,407.61,2024-05-21
2635,8,30,65,5,2029.3,2023-04-15
2636,8,35,117,2,937.58,2023-03-10
2637,5,39,12,5,1359.2,2024-05-01
2638,1,35,9,1,468.79,2023-08-25
2639,2,11,24,4,180.4,2023-02-17
2640,1,12,166,5,1385.35,2024-01-15
2641,5,24,70,3,369.03,2023-02-06
2642,1,49,151,5,791.1,2023-09-04
2643,2,15,148,3,710.31,2024-09-16
2644,2,26,60,1,364.64,2024-06-06
2645,2,16,114,1,456.03,2023-10-15
2646,8,15,122,1,236.77,2024-11-26
2647,6,37,155,3,387.99,2024-04-25
2648,6,35,1,1,468.79,2024-01-29
2649,8,32,17,3,415.74,2023-03-07
2650,5,37,162,1,129.33,2023-11-05
2651,4,21,100,4,1848.76,2024-11-02
2652,6,27,39,3,690.33,2023-09-01
2653,8,13,188,3,337.92,2023-11-19
2654,6,48,56,5,1893.3,2023-03-15
2655,5,49,37,2,316.44,2023-02-07
2656,6,12,38,3,831.21,2024-06-14
2657,2,23,124,4,1508.16,2023-12-28
2658,2,31,72,5,1194.1,2023-09-27
2659,4,7,92,5,1836.9,2023-07-28
2660,5,8,146,4,56.32,2024-04-30
2661,7,46,40,3,1409.88,2024-04-27
2662,5,22,87,1,125.45,2024-10-16
2663,3,44,91,4,1901.92,2024-12-24
2664,10,9,182,5,227.7,2024-02-25
2665,8,23,182,2,754.08,2024-06-20
2666,9,21,28,1,462.19,2024-06-03
2667,9,27,180,2,460.22,2024-02-19
2668,6,19,167,2,235.7,2024-01-26
2669,4,14,51,3,642.72,2024-01-21
2670,8,14,61,1,214.24,2024-10-09
2671,1,38,22,4,889.16,2023-06-28
2672,9,12,30,2,554.14,2023-02-03
2673,2,24,30,3,369.03,2023-12-30
2674,6,29,72,5,1820.3,2024-08-05
2675,3,4,57,5,1797.3,2023-08-13
2676,8,10,11,1,41.5,2024-09-20
2677,7,14,147,5,1071.2,2024-10-04
2678,2,25,153,2,577.8,2023-02-19
2679,5,6,12,5,2448.8,2023-12-19
2680,5,14,191,3,642.72,2024-11-29
2681,9,14,32,5,1071.2,2023-02-03
2682,1,42,10,3,750.45,2024-07-13
2683,8,49,159,2,316.44,2024-06-18
2684,1,46,54,1,469.96,2023-06-10
2685,3,36,25,1,410.32,2024-06-29
2686,9,49,153,2,316.44,2023-02-19
2687,1,9,156,1,45.54,2023-03-18
2688,1,7,88,1,367.38,2024-02-28
2689,9,8,137,2,28.16,2023-01-03
2690,2,26,117,2,729.28,2024-02-28
2691,9,14,7,1,214.24,2024-12-24
2692,3,39,181,4,1087.36,2024-12-30
2693,8,8,116,5,70.4,2024-11-08
2694,9,6,2,3,1469.28,2024-09-11
2695,5,15,144,5,1183.85,2023-06-25
2696,5,22,95,2,250.9,2023-04-08
2697,8,23,31,1,377.04,2023-11-16
2698,4,48,87,3,1135.98,2023-09-02
2699,7,50,72,2,996.96,2024-10-09
2700,5,31,113,4,955.28,2023-01-07
2701,6,30,140,5,2029.3,2024-05-09
2702,4,47,113,3,644.28,2024-03-10
2703,7,36,139,1,410.32,2023-03-03
2704,3,16,60,2,912.06,2024-02-10
2705,4,21,95,3,1386.57,2023-06-02
2706,1,45,24,3,344.34,2023-01-30
2707,2,12,95,5,1385.35,2023-03-30
2708,9,7,29,1,367.38,2023-02-08
2709,10,25,10,1,288.9,2023-01-31
2710,8,27,185,1,230.11,2024-02-24
2711,5,44,123,3,1426.44,2024-02-28
2712,9,22,27,4,501.8,2023-02-14
2713,6,6,133,3,1469.28,2023-03-10
2714,3,23,153,1,377.04,2024-10-19
2715,3,16,113,2,912.06,2023-01-08
2716,5,25,12,2,577.8,2024-05-13
2717,8,22,53,3,376.35,2023-08-30
2718,4,49,9,5,791.1,2023-01-27
2719,2,10,122,3,124.5,2023-08-11
2720,4,33,105,5,2038.05,2024-07-23
2721,4,45,191,3,344.34,2023-10-09
2722,8,16,174,2,912.06,2024-06-12
2723,5,45,100,2,229.56,2024-08-30
2724,1,46,81,1,469.96,2024-04-22
2725,3,39,98,2,543.68,2024-05-11
2726,7,7,113,4,1469.52,2024-05-08
2727,6,32,18,2,277.16,2023-12-07
2728,3,20,156,3,884.07,2024-08-21
2729,10,46,86,5,2349.8,2024-11-29
2730,2,18,25,1,313.33,2024-03-24
2731,2,46,54,4,1879.84,2023-09-15
2732,2,4,112,3,1078.38,2023-08-12
2733,8,34,65,3,241.62,2024-12-08
2734,10,48,107,2,757.32,2023-03-31
2735,9,16,109,1,456.03,2023-12-12
2736,5,48,9,4,1514.64,2024-12-07
2737,4,21,64,4,1848.76,2024-07-30
2738,6,8,104,3,42.24,2023-04-17
2739,10,25,32,2,577.8,2024-06-21
2740,8,20,35,5,1473.45,2024-02-25
2741,3,23,44,4,1508.16,2023-10-02
2742,2,50,186,4,1993.92,2024-11-16
2743,7,27,172,5,1150.55,2023-11-30
2744,5,41,123,4,1439.44,2023-12-11
2745,4,17,129,3,587.04,2023-09-27
2746,1,40,197,4,1391.24,2024-08-19
2747,3,30,200,2,811.72,2023-07-28
2748,4,17,26,5,978.4,2023-05-19
2749,2,32,128,1,138.58,2024-06-15
2750,1,26,199,5,1823.2,2024-05-29
2751,1,24,187,1,123.01,2024-12-18
2752,5,37,115,1,129.33,2024-03-03
2753,3,9,164,1,45.54,2023-08-06
2754,7,6,181,3,1469.28,2024-05-05
2755,8,49,11,5,791.1,2024-06-09
2756,4,3,103,5,1543.95,2023-06-09
2757,8,50,189,2,996.96,2023-01-03
2758,9,4,20,1,359.46,2023-08-22
2759,2,20,61,1,294.69,2023-03-08
2760,2,41,121,1,359.86,2023-04-22
2761,5,9,34,4,182.16,2023-12-19
2762,1,18,176,4,1253.32,2024-06-13
2763,9,39,134,4,1087.36,2023-12-17
2764,10,17,163,4,782.72,2023-12-11
2765,6,45,21,2,229.56,2023-03-15
2766,8,10,187,2,83.0,2023-06-19
2767,2,21,145,3,1386.57,2024-04-18
2768,10,27,61,5,1150.55,2023-06-26
2769,8,12,12,4,1108.28,2023-11-26
2770,7,29,177,1,364.06,2023-02-25
2771,8,16,170,2,912.06,2023-04-25
2772,5,17,90,4,782.72,2024-05-18
2773,10,35,149,2,937.58,2024-03-30
2774,2,28,8,5,714.95,2024-01-22
2775,2,9,119,1,45.54,2023-01-25
2776,2,38,149,2,444.58,2024-01-07
2777,4,47,55,3,644.28,2023-06-15
2778,3,10,93,5,207.5,2023-05-31
2779,3,5,153,4,455.2,2024-01-01
2780,9,45,100,1,114.78,2023-10-14
2781,9,14,32,5,1071.2,2023-05-14
2782,2,8,141,2,28.16,2023-01-19
2783,7,9,118,5,227.7,2023-09-26
2784,5,33,196,3,1222.83,2024-02-23
2785,7,15,105,1,236.77,2023-06-05
2786,3,35,159,1,468.79,2024-11-09
2787,4,50,77,1,498.48,2024-07-17
2788,5,36,74,4,1641.28,2024-12-22
2789,10,14,109,4,856.96,2024-09-24
2790,2,46,200,5,2349.8,2024-10-14
2791,9,29,159,2,728.12,2023-01-28
2792,10,28,141,1,142.99,2024-09-15
2793,1,32,43,2,277.16,2024-09-20
2794,9,38,95,4,889.16,2024-10-11
2795,10,22,192,5,627.25,2023-07-26
2796,3,30,177,5,2029.3,2024-10-13
2797,4,47,199,4,859.04,2023-09-25
2798,10,22,54,4,501.8,2023-02-09
2799,6,21,185,5,2310.95,2024-10-31
2800,7,47,18,5,1073.8,2023-08-18
2801,5,42,117,5,1250.75,2024-08-31
2802,10,21,132,4,1848.76,2024-12-13
2803,3,9,110,5,227.7,2024-02-20
2804,8,17,23,3,587.04,2023-11-12
2805,7,19,85,5,589.25,2024-06-30
2806,5,47,144,4,859.04,2024-09-21
2807,8,26,72,1,364.64,2024-12-10
2808,7,9,167,1,45.54,2023-06-15
2809,10,43,195,3,796.08,2023-10-03
2810,7,34,158,4,322.16,2023-10-18
2811,6,22,142,3,376.35,2023-06-01
2812,8,50,67,3,1495.44,2023-10-13
2813,3,11,109,3,135.3,2023-12-18
2814,7,5,55,1,113.8,2023-02-10
2815,9,18,49,1,313.33,2023-12-28
2816,10,4,55,3,1078.38,2023-11-21
2817,8,11,119,2,90.2,2023-04-15
2818,2,10,62,4,166.0,2023-02-26
2819,4,20,119,4,1178.76,2023-12-29
2820,2,28,68,3,428.97,2024-09-07
2821,8,44,35,5,2377.4,2024-03-25
2822,3,5,123,2,227.6,2024-05-19
2823,3,41,136,4,1439.44,2024-03-24
2824,9,3,141,1,308.79,2024-10-16
2825,9,5,65,2,227.6,2023-07-27
2826,3,14,9,3,642.72,2024-05-21
2827,2,31,15,3,716.46,2024-11-03
2828,7,19,14,5,589.25,2024-10-30
2829,1,1,15,2,332.7,2023-05-04
2830,4,6,95,3,1469.28,2023-01-18
2831,9,37,66,1,129.33,2023-06-03
2832,4,1,30,4,665.4,2023-07-20
2833,9,34,13,5,402.7,2023-04-14
2834,2,45,65,5,573.9,2023-02-09
2835,7,14,134,1,214.24,2023-08-01
2836,3,1,166,5,831.75,2024-01-07
2837,9,41,110,5,1799.3,2023-11-11
2838,10,16,41,1,456.03,2024-02-09
2839,3,7,85,4,1469.52,2023-05-02
2840,8,23,145,4,1508.16,2024-06-17
2841,3,41,43,4,1439.44,2023-12-17
2842,2,17,65,2,391.36,2023-03-11
2843,10,20,46,3,884.07,2024-05-13
2844,4,12,15,1,277.07,2023-09-05
2845,2,24,179,2,246.02,2024-04-25
2846,1,26,199,5,1823.2,2024-12-02
2847,8,17,12,1,195.68,2024-05-05
2848,7,31,187,4,955.28,2024-11-16
2849,6,30,164,3,1217.58,2024-04-03
2850,9,11,140,2,90.2,2023-03-05
2851,1,23,72,5,1885.2,2024-03-18
2852,4,19,68,4,471.4,2023-02-21
2853,5,11,110,2,90.2,2023-05-30
2854,8,16,45,3,1368.09,2024-12-04
2855,1,10,106,2,83.0,2023-12-16
2856,3,35,14,1,468.79,2023-07-08
2857,3,41,161,3,1079.58,2024-09-26
2858,9,5,71,3,341.4,2024-01-22
2859,3,15,58,1,236.77,2023-06-06
2860,4,31,45,5,1194.1,2023-08-18
2861,3,39,84,1,271.84,2024-06-16
2862,6,35,50,5,2343.95,2024-05-16
2863,2,43,144,5,1326.8,2023-03-26
2864,1,31,130,5,1194.1,2024-07-21
2865,3,2,132,5,1661.25,2023-12-09
2866,7,34,60,3,241.62,2023-05-31
2867,10,45,11,5,573.9,2024-02-17
2868,5,39,6,1,271.84,2023-12-08
2869,2,16,73,5,2280.15,2024-06-22
2870,9,47,160,1,214.76,2023-10-05
2871,4,12,122,3,831.21,2023-10-26
2872,2,13,30,4,450.56,2024-09-04
2873,1,19,7,3,353.55,2024-01-19
2874,8,9,65,5,227.7,2023-10-19
2875,1,47,186,4,859.04,2024-08-18
2876,4,39,54,5,1359.2,2023-06-10
2877,6,8,102,2,28.16,2024-11-25
2878,7,22,101,1,125.45,2023-06-06
2879,7,36,54,3,1230.96,2024-05-26
2880,2,43,137,2,530.72,2023-06-14
2881,3,50,186,5,2492.4,2023-05-29
2882,6,24,108,1,123.01,2023-12-14
2883,6,36,131,3,1230.96,2024-10-13
2884,7,37,37,3,387.99,2024-03-07
2885,8,40,92,4,1391.24,2024-12-01
2886,10,19,154,2,235.7,2024-07-16
2887,8,3,92,2,617.58,2024-03-16
2888,9,29,112,1,364.06,2023-09-24
2889,7,4,14,1,359.46,2024-09-23
2890,2,50,69,3,1495.44,2024-07-02
2891,10,41,30,4,1439.44,2023-12-15
2892,6,26,37,5,1823.2,2023-05-29
2893,1,25,121,5,1444.5,2024-03-16
2894,2,40,106,4,1391.24,2024-09-29
2895,8,41,133,1,359.86,2023-08-28
2896,3,39,3,3,815.52,2023-09-17
2897,9,48,89,5,1893.3,2024-06-22
2898,5,13,83,5,563.2,2024-02-10
2899,2,45,65,4,459.12,2023-05-24
2900,2,28,13,4,571.96,2024-02-19
2901,7,42,69,5,1250.75,2023-11-19
2902,1,10,153,4,166.0,2023-01-04
2903,3,3,75,4,1235.16,2023-12-02
2904,5,38,200,4,889.16,2024-02-03
2905,6,49,27,4,632.88,2023-07-30
2906,6,39,163,5,1359.2,2024-08-24
2907,6,35,60,3,1406.37,2024-06-15
2908,6,47,141,3,644.28,2024-05-18
2909,9,24,173,4,492.04,2023-02-25
2910,5,26,10,2,729.28,2023-11-26
2911,3,14,73,2,428.48,2023-10-19
2912,10,5,118,5,569.0,2023-12-13
2913,7,9,49,3,136.62,2023-11-16
2914,2,2,196,4,1329.0,2024-12-30
2915,4,28,110,5,714.95,2024-10-26
2916,8,39,40,4,1087.36,2024-01-10
2917,6,18,189,1,313.33,2024-04-26
2918,2,7,1,2,734.76,2024-12-08
2919,5,41,83,5,1799.3,2023-06-27
2920,3,43,138,1,265.36,2023-11-12
2921,6,37,84,2,258.66,2023-12-07
2922,9,17,26,5,978.4,2023-07-06
2923,9,41,17,5,1799.3,2023-05-01
2924,9,41,72,1,359.86,2024-10-30
2925,1,33,166,5,2038.05,2023-10-14
2926,3,43,184,5,1326.8,2023-11-17
2927,1,1,73,4,665.4,2024-02-20
2928,6,3,105,2,617.58,2024-05-22
2929,6,33,111,4,1630.44,2024-03-25
2930,4,8,199,1,14.08,2024-06-30
2931,10,31,67,3,716.46,2023-12-03
2932,10,8,117,3,42.24,2024-06-08
2933,8,9,67,1,45.54,2023-12-18
2934,8,8,178,5,70.4,2023-03-03
2935,9,31,157,4,955.28,2023-07-26
2936,9,36,150,3,1230.96,2024-01-25
2937,8,31,25,5,1194.1,2024-04-19
2938,3,25,35,4,1155.6,2023-06-23
2939,2,41,178,1,359.86,2024-12-31
2940,9,42,83,4,1000.6,2023-04-04
2941,6,22,8,1,125.45,2023-01-19
2942,6,22,75,2,250.9,2023-12-19
2943,5,8,58,3,42.24,2024-11-28
2944,6,17,133,5,978.4,2024-04-09
2945,5,13,135,4,450.56,2024-11-25
2946,3,30,186,4,1623.44,2024-06-28
2947,10,18,98,4,1253.32,2024-05-23
2948,7,41,92,5,1799.3,2024-12-29
2949,7,15,164,5,1183.85,2024-08-26
2950,2,16,198,1,456.03,2023-09-09
2951,2,41,197,5,1799.3,2023-06-28
2952,10,36,6,1,410.32,2024-09-03
2953,9,43,17,4,1061.44,2024-09-03
2954,1,17,141,2,391.36,2023-06-01
2955,9,29,106,1,364.06,2023-08-03
2956,5,30,112,5,2029.3,2023-05-05
2957,5,27,24,1,230.11,2023-08-19
2958,8,29,200,4,1456.24,2024-03-07
2959,7,19,115,3,353.55,2023-01-05
2960,8,50,155,2,996.96,2023-01-30
2961,7,5,33,1,113.8,2024-09-03
2962,9,23,111,3,1131.12,2023-07-21
2963,8,10,23,1,41.5,2023-03-18
2964,8,28,127,2,285.98,2023-01-17
2965,9,38,57,1,222.29,2024-05-16
2966,1,35,85,2,937.58,2023-07-04
2967,2,4,17,1,359.46,2024-12-21
2968,10,31,107,3,716.46,2023-02-17
2969,6,5,121,2,227.6,2024-01-07
2970,1,39,119,4,1087.36,2023-01-03
2971,4,22,101,1,125.45,2024-04-12
2972,4,38,137,5,1111.45,2023-07-20
2973,5,27,14,2,460.22,2023-07-08
2974,10,19,113,5,589.25,2023-06-29
2975,7,39,160,3,815.52,2024-11-02
2976,6,31,171,2,477.64,2024-12-04
2977,4,23,87,1,377.04,2023-04-03
2978,2,25,86,2,577.8,2024-02-25
2979,4,7,42,3,1102.14,2024-01-25
2980,1,49,118,3,474.66,2023-12-11
2981,4,2,154,4,1329.0,2023-01-12
2982,10,37,138,4,517.32,2024-02-29
2983,3,5,109,1,113.8,2023-12-22
2984,2,11,165,2,90.2,2024-01-20
2985,9,14,86,1,214.24,2024-05-03
2986,7,20,19,4,1178.76,2024-10-31
2987,2,15,17,2,473.54,2024-04-25
2988,4,26,75,2,729.28,2024-07-21
2989,1,1,42,2,332.7,2024-07-30
2990,6,30,166,5,2029.3,2024-10-13
2991,2,25,194,1,288.9,2023-06-04
2992,8,27,28,1,230.11,2023-04-30
2993,8,23,175,3,1131.12,2024-08-08
2994,3,28,193,1,142.99,2024-10-30
2995,2,39,174,3,815.52,2024-03-15
2996,5,2,178,2,664.5,2023-05-02
2997,5,6,36,3,1469.28,2024-11-27
2998,7,1,28,5,831.75,2023-07-11
2999,7,32,68,1,138.58,2023-04-16
3000,3,37,11,4,517.32,2023-04-26
3001,1,43,190,4,1061.44,2024-06-16
3002,4,34,84,1,80.54,2023-07-23
3003,6,48,170,4,1514.64,2023-05-31
3004,1,1,29,2,332.7,2024-09-16
3005,10,10,186,4,166.0,2023-05-07
3006,1,39,98,3,815.52,2023-08-16
3007,8,23,48,4,1508.16,2023-10-24
3008,4,38,70,1,222.29,2023-08-31
3009,9,36,119,3,1230.96,2024-07-26
3010,6,43,8,2,530.72,2024-03-08
3011,4,11,194,5,225.5,2023-03-17
3012,1,13,17,1,112.64,2023-12-12
3013,10,47,135,4,859.04,2023-10-22
3014,9,24,72,2,246.02,2024-05-16
3015,2,2,156,1,332.25,2024-01-15
3016,10,29,21,1,364.06,2023-02-04
3017,4,2,125,3,996.75,2024-05-16
3018,7,12,62,3,831.21,2023-05-04
3019,1,11,63,2,90.2,2023-09-28
3020,8,23,108,5,1885.2,2024-04-17
3021,3,33,127,4,1630.44,2024-10-27
3022,3,30,189,3,1217.58,2024-05-28
3023,4,14,149,5,1071.2,2024-05-31
3024,7,3,174,5,1543.95,2023-11-10
3025,5,31,145,4,955.28,2023-08-09
3026,3,48,173,2,757.32,2024-06-27
3027,6,42,56,2,500.3,2024-08-10
3028,7,41,18,3,1079.58,2023-09-12
3029,10,5,144,4,455.2,2023-07-14
3030,9,42,7,2,500.3,2023-10-08
3031,5,22,161,4,501.8,2023-05-22
3032,6,47,182,1,214.76,2023-09-05
3033,8,45,20,1,114.78,2023-04-27
3034,4,2,174,1,332.25,2023-01-12
3035,6,1,132,5,831.75,2024-06-11
3036,4,43,109,5,1326.8,2024-12-14
3037,7,18,69,3,939.99,2023-09-04
3038,7,3,93,3,926.37,2024-11-18
3039,3,44,198,2,950.96,2023-11-14
3040,5,16,115,2,912.06,2023-01-28
3041,4,25,95,1,288.9,2023-12-17
3042,3,7,155,3,1102.14,2024-11-21
3043,8,16,7,2,912.06,2024-01-21
3044,4,21,11,1,462.19,2024-10-10
3045,10,36,184,5,2051.6,2023-01-27
3046,10,11,16,5,225.5,2023-01-11
3047,5,43,49,2,530.72,2024-08-02
3048,9,5,50,1,113.8,2023-02-02
3049,9,22,174,2,250.9,2024-05-21
3050,9,28,149,5,714.95,2023-07-04
3051,7,24,58,2,246.02,2023-01-20
3052,8,17,18,2,391.36,2024-04-27
3053,9,9,22,5,227.7,2023-11-23
3054,7,2,59,2,664.5,2024-06-11
3055,8,4,133,1,359.46,2024-09-04
3056,9,8,71,4,56.32,2023-01-22
3057,7,12,87,4,1108.28,2023-06-28
3058,10,21,112,5,2310.95,2024-08-26
3059,5,43,108,1,265.36,2023-01-10
3060,3,3,75,2,617.58,2023-07-14
3061,9,45,190,4,459.12,2023-10-28
3062,10,7,108,3,1102.14,2024-04-19
3063,7,34,70,4,322.16,2024-08-03
3064,4,20,78,2,589.38,2024-11-06
3065,3,40,182,5,1739.05,2023-03-06
3066,2,31,46,3,716.46,2023-05-19
3067,9,48,84,3,1135.98,2023-02-19
3068,10,9,5,5,227.7,2024-06-21
3069,5,38,86,5,1111.45,2024-01-24
3070,10,11,181,4,180.4,2024-10-26
3071,1,5,138,4,455.2,2024-08-31
3072,4,36,129,2,820.64,2024-07-22
3073,9,23,11,3,1131.12,2023-07-19
3074,8,24,160,1,123.01,2023-02-19
3075,9,43,164,4,1061.44,2023-01-12
3076,9,30,18,2,811.72,2024-05-23
3077,1,12,6,5,1385.35,2023-03-16
3078,2,25,196,1,288.9,2024-08-25
3079,6,29,63,4,1456.24,2024-02-18
3080,8,43,165,4,1061.44,2023-01-09
3081,9,2,177,4,1329.0,2023-07-18
3082,1,6,142,3,1469.28,2024-10-14
3083,4,21,115,1,462.19,2024-01-31
3084,4,19,127,1,117.85,2023-01-02
3085,9,46,66,3,1409.88,2024-06-18
3086,9,10,141,1,41.5,2024-09-24
3087,6,7,155,1,367.38,2023-01-25
3088,5,14,28,4,856.96,2024-06-09
3089,6,2,90,3,996.75,2024-12-05
3090,1,29,29,1,364.06,2023-01-09
3091,7,31,193,5,1194.1,2024-12-25
3092,4,13,162,1,112.64,2024-07-21
3093,8,3,31,1,308.79,2024-05-09
3094,10,32,152,1,138.58,2024-09-23
3095,6,32,110,5,692.9,2024-05-13
3096,4,24,97,3,369.03,2024-06-26
3097,9,22,177,3,376.35,2023-10-20
3098,4,30,153,2,811.72,2024-08-19
3099,8,48,72,2,757.32,2024-09-21
3100,7,42,182,5,1250.75,2023-01-20
3101,1,45,54,2,229.56,2023-11-28
3102,5,29,71,3,1092.18,2023-12-08
3103,6,15,46,2,473.54,2024-12-19
3104,3,23,147,1,377.04,2024-03-22
3105,7,12,162,4,1108.28,2023-06-26
3106,7,43,163,5,1326.8,2023-10-07
3107,10,33,138,2,815.22,2024-10-25
3108,8,34,12,1,80.54,2024-10-31
3109,3,27,200,3,690.33,2023-01-29
3110,2,19,16,2,235.7,2024-03-22
3111,2,9,111,4,182.16,2023-06-26
3112,2,39,144,1,271.84,2024-03-03
3113,2,17,1,3,587.04,2023-10-13
3114,5,4,109,3,1078.38,2023-03-10
3115,6,28,96,1,142.99,2023-09-16
3116,9,45,107,3,344.34,2023-05-21
3117,10,37,48,1,129.33,2023-03-17
3118,6,41,187,4,1439.44,2023-12-27
3119,5,33,82,3,1222.83,2023-05-15
3120,7,9,4,5,227.7,2024-03-14
3121,2,13,64,2,225.28,2024-04-11
3122,7,37,107,2,258.66,2023-12-10
3123,6,49,76,4,632.88,2023-10-27
3124,10,45,170,5,573.9,2023-09-28
3125,7,45,140,1,114.78,2023-05-12
3126,10,17,34,5,978.4,2023-12-24
3127,3,49,39,4,632.88,2024-07-14
3128,6,33,68,2,815.22,2023-09-29
3129,5,17,28,2,391.36,2024-06-10
3130,1,27,182,1,230.11,2023-09-06
3131,2,50,111,4,1993.92,2023-04-10
3132,10,33,71,4,1630.44,2024-10-06
3133,10,15,109,4,947.08,2023-01-21
3134,4,9,116,3,136.62,2023-07-15
3135,6,7,189,1,367.38,2024-11-11
3136,1,9,176,2,91.08,2024-01-13
3137,9,2,186,3,996.75,2023-01-30
3138,4,43,114,5,1326.8,2024-03-15
3139,9,2,29,1,332.25,2023-12-09
3140,3,38,124,4,889.16,2023-02-24
3141,4,27,194,3,690.33,2024-11-03
3142,9,25,6,4,1155.6,2024-05-01
3143,1,14,109,3,642.72,2023-04-19
3144,2,31,33,3,716.46,2023-04-11
3145,6,21,79,2,924.38,2024-07-01
3146,8,22,105,2,250.9,2024-02-08
3147,9,13,169,3,337.92,2024-01-16
3148,4,33,59,4,1630.44,2023-11-19
3149,10,2,72,3,996.75,2023-05-08
3150,4,9,60,1,45.54,2024-06-06
3151,9,1,161,4,665.4,2024-02-27
3152,2,46,120,3,1409.88,2023-04-13
3153,8,49,60,2,316.44,2024-04-29
3154,9,2,98,4,1329.0,2023-10-13
3155,3,40,100,4,1391.24,2023-05-16
3156,6,20,168,5,1473.45,2023-08-17
3157,9,45,88,5,573.9,2024-05-30
3158,3,36,63,2,820.64,2023-05-17
3159,2,3,122,4,1235.16,2023-12-21
3160,4,7,15,4,1469.52,2023-11-16
3161,2,47,177,1,214.76,2024-05-26
3162,6,47,191,4,859.04,2024-04-08
3163,2,46,60,3,1409.88,2023-10-23
3164,4,31,97,3,716.46,2023-11-07
3165,10,25,126,3,866.7,2024-04-06
3166,5,7,104,5,1836.9,2024-05-18
3167,6,23,138,5,1885.2,2024-09-28
3168,10,27,138,2,460.22,2024-11-22
3169,7,19,23,1,117.85,2024-12-29
3170,9,14,84,1,214.24,2023-09-12
3171,1,48,157,4,1514.64,2024-02-09
